gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3818002050,d8cd16ba-bb74-4420-821e-083f2bac17c2,MW457312,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,DDCH06,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,
3817998268,d8cd16ba-bb74-4420-821e-083f2bac17c2,MW457429,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,CDCH08,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,
3817997765,d8cd16ba-bb74-4420-821e-083f2bac17c2,MW175972,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,LAAG01,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,
3817950656,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH364007,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-39.799999,-73,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,IEEUACH-FML 739,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817950655,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363828,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-39.099998,-71.800003,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM 78641,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817947676,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363839,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-40.599998,-72.199997,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM 78644,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817946572,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363850,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-39.599998,-73.099998,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM 78626,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817945485,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH364034,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-39.299999,-71.199997,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,OCGR12445,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817943651,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH364019,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-39.599998,-73.099998,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,IEEUACH 7176,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817943650,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363876,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-39.299999,-71.199997,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,OCGR12446,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817941501,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH364032,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,OCGR12545,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,
3817939564,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363979,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-39.599998,-73.099998,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM 78630,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817938652,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363951,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-39.799999,-73,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,IEEUACH 7192,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817937624,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363919,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-38.200001,-71.699997,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM 78637,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817935896,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363867,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-39.700001,-73.099998,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,IEEUACH 5731,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817934740,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363965,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-41.799999,-73.599998,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM 79639,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817933760,d8cd16ba-bb74-4420-821e-083f2bac17c2,MH363977,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,-41.099998,-72.5,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM 77854,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,GEODETIC_DATUM_ASSUMED_WGS84
3817671164,d8cd16ba-bb74-4420-821e-083f2bac17c2,EU481945,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM78643,,,,CC_BY_4_0,,,,,11/2/2022 0:34,,
3817670140,d8cd16ba-bb74-4420-821e-083f2bac17c2,EU481930,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,IEEUACH1054,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,
3817668250,d8cd16ba-bb74-4420-821e-083f2bac17c2,EU481944,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM78642,,,,CC_BY_4_0,,,,,11/2/2022 0:34,,
3817666212,d8cd16ba-bb74-4420-821e-083f2bac17c2,EU481940,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM78959,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,
3817664169,d8cd16ba-bb74-4420-821e-083f2bac17c2,EU481955,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,MVZ148194,,,,CC_BY_4_0,,,,,11/2/2022 0:34,,
3817664168,d8cd16ba-bb74-4420-821e-083f2bac17c2,EU481919,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM78636,,,,CC_BY_4_0,,,,,11/2/2022 0:34,,
3817660158,d8cd16ba-bb74-4420-821e-083f2bac17c2,EU481954,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,FMNH134624,,,,CC_BY_4_0,,,,,11/2/2022 0:34,,
3817656234,d8cd16ba-bb74-4420-821e-083f2bac17c2,EU481942,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM79639,,,,CC_BY_4_0,,,,,11/2/2022 0:35,,
3817654253,d8cd16ba-bb74-4420-821e-083f2bac17c2,EU481943,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,,,UWBM79642,,,,CC_BY_4_0,,,,,11/2/2022 0:34,,
3804007301,f8338b9e-fcb7-4ade-838e-0ff1b10405bd,C869B142FF9EC845FFE228162535FD23.mc.F0A80A09FF9EC844FC9F28FD218BF8AB,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides Thomas 1894,Thomas 1894,CL,"Huite, N. E. Chiloe Island",Region de Biobio,PRESENT,1,7ce8aef0-9e92-11dc-8738-b8a03c50a862,,,,,,,,,,,,,2433393,2433393,MATERIAL_CITATION,,,,,,,CC0_1_0,,,,,11/15/2022 20:43,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3774784354,c2db25fd-19a2-402e-b811-d5b126b2951e,http://id.zfmk.de/collection_ZFMK/223943751/971066/192338,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops australis F.Philippi, 1893",Dromiciopsis australis,,CL,Malleo,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,4826818,2433393,PRESERVED_SPECIMEN,ZFMK,Ac,ZFMK Ac00414,,,,CC_BY_4_0,,,,,9/9/2022 14:32,,TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3774783923,c2db25fd-19a2-402e-b811-d5b126b2951e,http://id.zfmk.de/collection_ZFMK/223943750/971064/192337,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops australis F.Philippi, 1893",Dromiciopsis australis,,CL,Peulla,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,4826818,2433393,PRESERVED_SPECIMEN,ZFMK,Ac,ZFMK Ac00413,,,,CC_BY_4_0,,,,,9/9/2022 14:32,,TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3774783413,c2db25fd-19a2-402e-b811-d5b126b2951e,http://id.zfmk.de/collection_ZFMK/223943752/971068/192339,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops australis F.Philippi, 1893",Dromiciopsis australis,,CL,Malleo,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,4826818,2433393,PRESERVED_SPECIMEN,ZFMK,Ac,ZFMK Ac00415,,,,CC_BY_4_0,,,,,9/9/2022 14:32,,TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3774782949,c2db25fd-19a2-402e-b811-d5b126b2951e,http://id.zfmk.de/collection_ZFMK/223943758/971080/192345,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops australis F.Philippi, 1893",Dromiciopsis australis,,CL,Peulla,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,4826818,2433393,PRESERVED_SPECIMEN,ZFMK,Ac,ZFMK Ac00421,,,,CC_BY_4_0,,,,,9/9/2022 14:32,,TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3774782819,c2db25fd-19a2-402e-b811-d5b126b2951e,http://id.zfmk.de/collection_ZFMK/223943748/971060/192335,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops australis F.Philippi, 1893",Dromiciopsis australis,,CL,Peulla,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,4826818,2433393,PRESERVED_SPECIMEN,ZFMK,Ac,ZFMK Ac00411,,,,CC_BY_4_0,,,,,9/9/2022 14:32,,TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3774782522,c2db25fd-19a2-402e-b811-d5b126b2951e,http://id.zfmk.de/collection_ZFMK/223943761/971086/192348,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops australis F.Philippi, 1893",Dromiciopsis australis,,CL,Peulla,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,4826818,2433393,PRESERVED_SPECIMEN,ZFMK,Ac,ZFMK Ac00424,,,,CC_BY_4_0,,,,,9/9/2022 14:32,,TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3759595750,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/110299514,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,,Los Lagos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-42.493835,-73.866511,27630,,,,,,4/2/2022 17:59,2,4,2022,2433393,2433393,HUMAN_OBSERVATION,iNaturalist,Observations,110299514,,martinoli,4/3/2022 16:50,CC_BY_NC_4_0,martinoli,martinoli,,,11/17/2022 22:31,StillImage,COORDINATE_ROUNDED
3398647389,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17602627,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,,Río Negro,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-41.153501,-71.203996,27847,,,,,,4/5/2015 0:00,5,4,2015,2433393,2433393,HUMAN_OBSERVATION,iNaturalist,Observations,17602627,,Romi Galeota Lencina,10/17/2018 20:16,CC_BY_4_0,Romi Galeota Lencina,Romi Galeota Lencina,,,11/17/2022 22:28,StillImage,COORDINATE_ROUNDED
3356708729,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BC18:3701,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0947,-73.3984,,,,,,,3/20/2019 0:00,20,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356708713,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3684,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/26/2019 0:00,26,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356708712,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3666,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/25/2019 0:00,25,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356708711,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3648,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/22/2019 0:00,22,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356708710,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3611,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/16/2019 0:00,16,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356708583,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:BE17:1540,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0854,-73.3752,,,,,,,4/5/2017 0:00,5,4,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356707785,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BC18:3704,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0947,-73.3984,,,,,,,3/20/2019 0:00,20,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356707765,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3687,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/29/2019 0:00,29,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356707764,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3669,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/25/2019 0:00,25,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356707763,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3650,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/22/2019 0:00,22,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356707762,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3632,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/18/2019 0:00,18,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
